Date,Name,Organization,Consumption (IPUs)
2024-04-19T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,0.666378335428
2024-04-18T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,3.217599233387
2024-04-18T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.231978889124
2024-04-18T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.127945691475
2024-04-18T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-18T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-17T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,3.617994014774
2024-04-17T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.396008521651
2024-04-17T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.228065362093
2024-04-17T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-17T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-16T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,21.813201597505
2024-04-16T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.223063038385
2024-04-16T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.085424488433
2024-04-16T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-16T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-15T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,3.357516456389
2024-04-15T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.623745219152
2024-04-15T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.082844480000
2024-04-15T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-15T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-14T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,0.435591965655
2024-04-14T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.139839215885
2024-04-14T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-14T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-14T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.000000000000
2024-04-13T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,1.302718903713
2024-04-13T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.139544759382
2024-04-13T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-13T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-13T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.000000000000
2024-04-12T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,3.445219509558
2024-04-12T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.995939731792
2024-04-12T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.252570501845
2024-04-12T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-12T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-11T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,2.949659737094
2024-04-11T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,1.344239568588
2024-04-11T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.363156745945
2024-04-11T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-11T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-10T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,3.235680137834
2024-04-10T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.886642094586
2024-04-10T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.133804582305
2024-04-10T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-10T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-09T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,3.351509580216
2024-04-09T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.266185318389
2024-04-09T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.099771636963
2024-04-09T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-09T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-08T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,3.103615276869
2024-04-08T00:00:00Z,MRAS-IDMIICS-DEV,1BDAyhrwb2EiDrQcgkchu2,0.463080864997
2024-04-08T00:00:00Z,MRAS-IDMIICS-SIT,gwHM5AIfVkFfNd6mPQ8sW9,0.181963015009
2024-04-08T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
2024-04-08T00:00:00Z,MRAS-IDMIICS-UAT,8xXabpjlW9YfbXESPLXpkM,0.000000000000
2024-04-07T00:00:00Z,MRAS-IDMIICS-PRD,1GMTUrbdefbeCTqMeF65Gx,6.653878409624
2024-04-07T00:00:00Z,MRAS-IDMIICS-QA,9bsf7eJZiEtgY4JkZI3iqk,0.000000000000
