Date,Meter,Org Id,Org Type,Utilization,Consumption (IPUs)
2023-11-30T00:00:00Z,Taskflow Run,kvQJDn0xV0gi9a14ROAYoS,SubOrg,577.0000000000,0.000000000000
2023-11-30T00:00:00Z,Data Integration,kvQJDn0xV0gi9a14ROAYoS,SubOrg,90.5830650000,14.493290400000
2023-10-30T00:00:00Z,Taskflow Run,kvQJDn0xV0gi9a14ROAYoS,SubOrg,184.0000000000,0.000000000000
2023-10-30T00:00:00Z,Data Integration,kvQJDn0xV0gi9a14ROAYoS,SubOrg,323.1558020000,51.704928320000
2023-09-30T00:00:00Z,Data Integration,kvQJDn0xV0gi9a14ROAYoS,SubOrg,190.7274970000,30.516399520000
2023-08-30T00:00:00Z,Application Integration,kvQJDn0xV0gi9a14ROAYoS,SubOrg,0.3723372222,0.513825366636
2023-08-30T00:00:00Z,Data Integration,kvQJDn0xV0gi9a14ROAYoS,SubOrg,153.8685950000,24.618975200000
2023-07-30T00:00:00Z,Data Integration,kvQJDn0xV0gi9a14ROAYoS,SubOrg,60.6144100000,9.698305600000
