Date,Meter,Org Id,Org Type,Utilization,Consumption (IPUs)
2024-03-30T00:00:00Z,Governance Records,5L2IEkXMmuqkzeFK0T9oKb,SubOrg,106.0000000000,2.014000000000
2024-03-01T00:00:00Z,Taskflow Run,5L2IEkXMmuqkzeFK0T9oKb,SubOrg,1101.0000000000,0.000000000000
2024-03-01T00:00:00Z,Governance Records,5L2IEkXMmuqkzeFK0T9oKb,SubOrg,106.0000000000,2.920300000000
2024-03-01T00:00:00Z,Data Integration,5L2IEkXMmuqkzeFK0T9oKb,SubOrg,4.0249020000,0.643984320000
2024-03-01T00:00:00Z,Mass Ingestion Files,5L2IEkXMmuqkzeFK0T9oKb,SubOrg,0.0001714669,0.000005144007
2024-01-30T00:00:00Z,Governance Records,5L2IEkXMmuqkzeFK0T9oKb,SubOrg,106.0000000000,2.718900000000
